StartDate,FacilityLongName,numvisits,year,week,month,month.year
2012-09-09,Lions Gate Hospital,159,2012,193,09,09-12
2012-09-10,Lions Gate Hospital,170,2012,193,09,09-12
2012-09-11,Lions Gate Hospital,131,2012,193,09,09-12
2012-09-12,Lions Gate Hospital,136,2012,193,09,09-12
2012-09-13,Lions Gate Hospital,167,2012,193,09,09-12
2012-09-14,Lions Gate Hospital,154,2012,193,09,09-12
2012-09-15,Lions Gate Hospital,163,2012,193,09,09-12
2012-09-16,Lions Gate Hospital,150,2012,194,09,09-12
2012-09-17,Lions Gate Hospital,166,2012,194,09,09-12
2012-09-18,Lions Gate Hospital,159,2012,194,09,09-12
2012-09-19,Lions Gate Hospital,154,2012,194,09,09-12
2012-09-20,Lions Gate Hospital,148,2012,194,09,09-12
2012-09-21,Lions Gate Hospital,160,2012,194,09,09-12
2012-09-22,Lions Gate Hospital,140,2012,194,09,09-12
2012-09-23,Lions Gate Hospital,155,2012,195,09,09-12
2012-09-24,Lions Gate Hospital,181,2012,195,09,09-12
2012-09-25,Lions Gate Hospital,162,2012,195,09,09-12
2012-09-26,Lions Gate Hospital,152,2012,195,09,09-12
2012-09-27,Lions Gate Hospital,129,2012,195,09,09-12
2012-09-28,Lions Gate Hospital,121,2012,195,09,09-12
2012-09-29,Lions Gate Hospital,137,2012,195,09,09-12
2012-09-30,Lions Gate Hospital,139,2012,196,09,09-12
2012-10-01,Lions Gate Hospital,160,2012,196,10,10-12
2012-10-02,Lions Gate Hospital,145,2012,196,10,10-12
2012-10-03,Lions Gate Hospital,157,2012,196,10,10-12
2012-10-04,Lions Gate Hospital,158,2012,196,10,10-12
2012-10-05,Lions Gate Hospital,145,2012,196,10,10-12
2012-10-06,Lions Gate Hospital,167,2012,196,10,10-12
2012-10-07,Lions Gate Hospital,159,2012,197,10,10-12
2012-10-08,Lions Gate Hospital,129,2012,197,10,10-12
2012-10-09,Lions Gate Hospital,153,2012,197,10,10-12
2012-10-10,Lions Gate Hospital,153,2012,197,10,10-12
2012-10-11,Lions Gate Hospital,158,2012,197,10,10-12
2012-10-12,Lions Gate Hospital,118,2012,197,10,10-12
2012-10-13,Lions Gate Hospital,136,2012,197,10,10-12
2012-10-14,Lions Gate Hospital,131,2012,198,10,10-12
2012-10-15,Lions Gate Hospital,139,2012,198,10,10-12
2012-10-16,Lions Gate Hospital,142,2012,198,10,10-12
2012-10-17,Lions Gate Hospital,144,2012,198,10,10-12
2012-10-18,Lions Gate Hospital,135,2012,198,10,10-12
2012-10-19,Lions Gate Hospital,146,2012,198,10,10-12
2012-10-20,Lions Gate Hospital,136,2012,198,10,10-12
2012-10-21,Lions Gate Hospital,142,2012,199,10,10-12
2012-10-22,Lions Gate Hospital,137,2012,199,10,10-12
2012-10-23,Lions Gate Hospital,140,2012,199,10,10-12
2012-10-24,Lions Gate Hospital,144,2012,199,10,10-12
2012-10-25,Lions Gate Hospital,162,2012,199,10,10-12
2012-10-26,Lions Gate Hospital,149,2012,199,10,10-12
2012-10-27,Lions Gate Hospital,144,2012,199,10,10-12
2012-10-28,Lions Gate Hospital,143,2012,200,10,10-12
2012-10-29,Lions Gate Hospital,145,2012,200,10,10-12
2012-10-30,Lions Gate Hospital,147,2012,200,10,10-12
2012-10-31,Lions Gate Hospital,140,2012,200,10,10-12
2012-11-01,Lions Gate Hospital,169,2012,200,11,11-12
2012-11-02,Lions Gate Hospital,132,2012,200,11,11-12
2012-11-03,Lions Gate Hospital,137,2012,200,11,11-12
2012-11-04,Lions Gate Hospital,157,2012,201,11,11-12
2012-11-05,Lions Gate Hospital,156,2012,201,11,11-12
2012-11-06,Lions Gate Hospital,146,2012,201,11,11-12
2012-11-07,Lions Gate Hospital,142,2012,201,11,11-12
2012-11-08,Lions Gate Hospital,147,2012,201,11,11-12
2012-11-09,Lions Gate Hospital,152,2012,201,11,11-12
2012-11-10,Lions Gate Hospital,142,2012,201,11,11-12
2012-11-11,Lions Gate Hospital,156,2012,202,11,11-12
2012-11-12,Lions Gate Hospital,169,2012,202,11,11-12
2012-11-13,Lions Gate Hospital,143,2012,202,11,11-12
2012-11-14,Lions Gate Hospital,160,2012,202,11,11-12
2012-11-15,Lions Gate Hospital,133,2012,202,11,11-12
2012-11-16,Lions Gate Hospital,135,2012,202,11,11-12
2012-11-17,Lions Gate Hospital,132,2012,202,11,11-12
2012-11-18,Lions Gate Hospital,150,2012,203,11,11-12
2012-11-19,Lions Gate Hospital,153,2012,203,11,11-12
2012-11-20,Lions Gate Hospital,134,2012,203,11,11-12
2012-11-21,Lions Gate Hospital,138,2012,203,11,11-12
2012-11-22,Lions Gate Hospital,153,2012,203,11,11-12
2012-11-23,Lions Gate Hospital,125,2012,203,11,11-12
2012-11-24,Lions Gate Hospital,155,2012,203,11,11-12
2012-11-25,Lions Gate Hospital,157,2012,204,11,11-12
2012-11-26,Lions Gate Hospital,145,2012,204,11,11-12
2012-11-27,Lions Gate Hospital,148,2012,204,11,11-12
2012-11-28,Lions Gate Hospital,136,2012,204,11,11-12
2012-11-29,Lions Gate Hospital,133,2012,204,11,11-12
2012-11-30,Lions Gate Hospital,149,2012,204,11,11-12
2012-12-01,Lions Gate Hospital,156,2012,204,12,12-12
2012-12-02,Lions Gate Hospital,143,2012,205,12,12-12
2012-12-03,Lions Gate Hospital,151,2012,205,12,12-12
2012-12-04,Lions Gate Hospital,141,2012,205,12,12-12
2012-12-05,Lions Gate Hospital,131,2012,205,12,12-12
2012-12-06,Lions Gate Hospital,129,2012,205,12,12-12
2012-12-07,Lions Gate Hospital,135,2012,205,12,12-12
2012-12-08,Lions Gate Hospital,161,2012,205,12,12-12
2012-12-09,Lions Gate Hospital,143,2012,206,12,12-12
2012-12-10,Lions Gate Hospital,133,2012,206,12,12-12
2012-12-11,Lions Gate Hospital,141,2012,206,12,12-12
2012-12-12,Lions Gate Hospital,175,2012,206,12,12-12
2012-12-13,Lions Gate Hospital,160,2012,206,12,12-12
2012-12-14,Lions Gate Hospital,137,2012,206,12,12-12
2012-12-15,Lions Gate Hospital,135,2012,206,12,12-12
2012-12-16,Lions Gate Hospital,155,2012,207,12,12-12
2012-12-17,Lions Gate Hospital,143,2012,207,12,12-12
2012-12-18,Lions Gate Hospital,145,2012,207,12,12-12
2012-12-19,Lions Gate Hospital,130,2012,207,12,12-12
2012-12-20,Lions Gate Hospital,143,2012,207,12,12-12
2012-12-21,Lions Gate Hospital,172,2012,207,12,12-12
2012-12-22,Lions Gate Hospital,156,2012,207,12,12-12
2012-12-23,Lions Gate Hospital,148,2012,208,12,12-12
2012-12-24,Lions Gate Hospital,158,2012,208,12,12-12
2012-12-25,Lions Gate Hospital,180,2012,208,12,12-12
2012-12-26,Lions Gate Hospital,181,2012,208,12,12-12
2012-12-27,Lions Gate Hospital,168,2012,208,12,12-12
2012-12-28,Lions Gate Hospital,174,2012,208,12,12-12
2012-12-29,Lions Gate Hospital,161,2012,208,12,12-12
2012-12-30,Lions Gate Hospital,146,2012,209,12,12-12
2012-12-31,Lions Gate Hospital,175,2012,209,12,12-12
2013-01-01,Lions Gate Hospital,164,2013,209,01,01-13
2013-01-02,Lions Gate Hospital,174,2013,209,01,01-13
2013-01-03,Lions Gate Hospital,160,2013,209,01,01-13
2013-01-04,Lions Gate Hospital,155,2013,209,01,01-13
2013-01-05,Lions Gate Hospital,166,2013,209,01,01-13
2013-01-06,Lions Gate Hospital,167,2013,210,01,01-13
2013-01-07,Lions Gate Hospital,144,2013,210,01,01-13
2013-01-08,Lions Gate Hospital,145,2013,210,01,01-13
2013-01-09,Lions Gate Hospital,136,2013,210,01,01-13
2013-01-10,Lions Gate Hospital,152,2013,210,01,01-13
2013-01-11,Lions Gate Hospital,148,2013,210,01,01-13
2013-01-12,Lions Gate Hospital,158,2013,210,01,01-13
2013-01-13,Lions Gate Hospital,157,2013,211,01,01-13
2013-01-14,Lions Gate Hospital,170,2013,211,01,01-13
2013-01-15,Lions Gate Hospital,137,2013,211,01,01-13
2013-01-16,Lions Gate Hospital,133,2013,211,01,01-13
2013-01-17,Lions Gate Hospital,136,2013,211,01,01-13
2013-01-18,Lions Gate Hospital,155,2013,211,01,01-13
2013-01-19,Lions Gate Hospital,131,2013,211,01,01-13
2013-01-20,Lions Gate Hospital,163,2013,212,01,01-13
2013-01-21,Lions Gate Hospital,176,2013,212,01,01-13
2013-01-22,Lions Gate Hospital,140,2013,212,01,01-13
2013-01-23,Lions Gate Hospital,142,2013,212,01,01-13
2013-01-24,Lions Gate Hospital,135,2013,212,01,01-13
2013-01-25,Lions Gate Hospital,153,2013,212,01,01-13
2013-01-26,Lions Gate Hospital,157,2013,212,01,01-13
2013-01-27,Lions Gate Hospital,147,2013,213,01,01-13
2013-01-28,Lions Gate Hospital,148,2013,213,01,01-13
2013-01-29,Lions Gate Hospital,155,2013,213,01,01-13
2013-01-30,Lions Gate Hospital,144,2013,213,01,01-13
2013-01-31,Lions Gate Hospital,153,2013,213,01,01-13
2013-02-01,Lions Gate Hospital,165,2013,213,02,02-13
2013-02-02,Lions Gate Hospital,170,2013,213,02,02-13
2013-02-03,Lions Gate Hospital,149,2013,214,02,02-13
2013-02-04,Lions Gate Hospital,169,2013,214,02,02-13
2013-02-05,Lions Gate Hospital,157,2013,214,02,02-13
2013-02-06,Lions Gate Hospital,138,2013,214,02,02-13
2013-02-07,Lions Gate Hospital,147,2013,214,02,02-13
2013-02-08,Lions Gate Hospital,154,2013,214,02,02-13
2013-02-09,Lions Gate Hospital,162,2013,214,02,02-13
2013-02-10,Lions Gate Hospital,172,2013,215,02,02-13
2013-02-11,Lions Gate Hospital,187,2013,215,02,02-13
2013-02-12,Lions Gate Hospital,171,2013,215,02,02-13
2013-02-13,Lions Gate Hospital,152,2013,215,02,02-13
2013-02-14,Lions Gate Hospital,145,2013,215,02,02-13
2013-02-15,Lions Gate Hospital,145,2013,215,02,02-13
2013-02-16,Lions Gate Hospital,166,2013,215,02,02-13
2013-02-17,Lions Gate Hospital,174,2013,216,02,02-13
2013-02-18,Lions Gate Hospital,153,2013,216,02,02-13
2013-02-19,Lions Gate Hospital,149,2013,216,02,02-13
2013-02-20,Lions Gate Hospital,137,2013,216,02,02-13
2013-02-21,Lions Gate Hospital,138,2013,216,02,02-13
2013-02-22,Lions Gate Hospital,139,2013,216,02,02-13
2013-02-23,Lions Gate Hospital,141,2013,216,02,02-13
2013-02-24,Lions Gate Hospital,154,2013,217,02,02-13
2013-02-25,Lions Gate Hospital,172,2013,217,02,02-13
2013-02-26,Lions Gate Hospital,134,2013,217,02,02-13
2013-02-27,Lions Gate Hospital,143,2013,217,02,02-13
2013-02-28,Lions Gate Hospital,145,2013,217,02,02-13
2013-03-01,Lions Gate Hospital,135,2013,217,03,03-13
2013-03-02,Lions Gate Hospital,151,2013,217,03,03-13
2013-03-03,Lions Gate Hospital,155,2013,218,03,03-13
2013-03-04,Lions Gate Hospital,158,2013,218,03,03-13
2013-03-05,Lions Gate Hospital,158,2013,218,03,03-13
2013-03-06,Lions Gate Hospital,149,2013,218,03,03-13
2013-03-07,Lions Gate Hospital,146,2013,218,03,03-13
2013-03-08,Lions Gate Hospital,167,2013,218,03,03-13
2013-03-09,Lions Gate Hospital,150,2013,218,03,03-13
2013-03-10,Lions Gate Hospital,163,2013,219,03,03-13
2013-03-11,Lions Gate Hospital,169,2013,219,03,03-13
2013-03-12,Lions Gate Hospital,141,2013,219,03,03-13
2013-03-13,Lions Gate Hospital,136,2013,219,03,03-13
2013-03-14,Lions Gate Hospital,138,2013,219,03,03-13
2013-03-15,Lions Gate Hospital,157,2013,219,03,03-13
2013-03-16,Lions Gate Hospital,141,2013,219,03,03-13
2013-03-17,Lions Gate Hospital,164,2013,220,03,03-13
2013-03-18,Lions Gate Hospital,163,2013,220,03,03-13
2013-03-19,Lions Gate Hospital,143,2013,220,03,03-13
2013-03-20,Lions Gate Hospital,153,2013,220,03,03-13
2013-03-21,Lions Gate Hospital,135,2013,220,03,03-13
2013-03-22,Lions Gate Hospital,153,2013,220,03,03-13
2013-03-23,Lions Gate Hospital,152,2013,220,03,03-13
2013-03-24,Lions Gate Hospital,161,2013,221,03,03-13
2013-03-25,Lions Gate Hospital,149,2013,221,03,03-13
2013-03-26,Lions Gate Hospital,141,2013,221,03,03-13
2013-03-27,Lions Gate Hospital,138,2013,221,03,03-13
2013-03-28,Lions Gate Hospital,174,2013,221,03,03-13
2013-03-29,Lions Gate Hospital,143,2013,221,03,03-13
2013-03-30,Lions Gate Hospital,173,2013,221,03,03-13
2013-03-31,Lions Gate Hospital,166,2013,222,03,03-13
2013-04-01,Lions Gate Hospital,166,2013,222,04,04-13
2013-04-02,Lions Gate Hospital,160,2013,222,04,04-13
2013-04-03,Lions Gate Hospital,151,2013,222,04,04-13
2013-04-04,Lions Gate Hospital,146,2013,222,04,04-13
2013-04-05,Lions Gate Hospital,161,2013,222,04,04-13
2013-04-06,Lions Gate Hospital,158,2013,222,04,04-13
2013-04-07,Lions Gate Hospital,142,2013,223,04,04-13
2013-04-08,Lions Gate Hospital,164,2013,223,04,04-13
2013-04-09,Lions Gate Hospital,156,2013,223,04,04-13
2013-04-10,Lions Gate Hospital,158,2013,223,04,04-13
2013-04-11,Lions Gate Hospital,149,2013,223,04,04-13
2013-04-12,Lions Gate Hospital,124,2013,223,04,04-13
2013-04-13,Lions Gate Hospital,153,2013,223,04,04-13
2013-04-14,Lions Gate Hospital,154,2013,224,04,04-13
2013-04-15,Lions Gate Hospital,164,2013,224,04,04-13
2013-04-16,Lions Gate Hospital,147,2013,224,04,04-13
2013-04-17,Lions Gate Hospital,141,2013,224,04,04-13
2013-04-18,Lions Gate Hospital,143,2013,224,04,04-13
2013-04-19,Lions Gate Hospital,151,2013,224,04,04-13
2013-04-20,Lions Gate Hospital,156,2013,224,04,04-13
2013-04-21,Lions Gate Hospital,158,2013,225,04,04-13
2013-04-22,Lions Gate Hospital,152,2013,225,04,04-13
2013-04-23,Lions Gate Hospital,145,2013,225,04,04-13
2013-04-24,Lions Gate Hospital,154,2013,225,04,04-13
2013-04-25,Lions Gate Hospital,151,2013,225,04,04-13
2013-04-26,Lions Gate Hospital,150,2013,225,04,04-13
2013-04-27,Lions Gate Hospital,149,2013,225,04,04-13
2013-04-28,Lions Gate Hospital,144,2013,226,04,04-13
2013-04-29,Lions Gate Hospital,154,2013,226,04,04-13
2013-04-30,Lions Gate Hospital,155,2013,226,04,04-13
2013-05-01,Lions Gate Hospital,149,2013,226,05,05-13
2013-05-02,Lions Gate Hospital,134,2013,226,05,05-13
2013-05-03,Lions Gate Hospital,135,2013,226,05,05-13
2013-05-04,Lions Gate Hospital,168,2013,226,05,05-13
2013-05-05,Lions Gate Hospital,174,2013,227,05,05-13
2013-05-06,Lions Gate Hospital,143,2013,227,05,05-13
2013-05-07,Lions Gate Hospital,142,2013,227,05,05-13
2013-05-08,Lions Gate Hospital,154,2013,227,05,05-13
2013-05-09,Lions Gate Hospital,172,2013,227,05,05-13
2013-05-10,Lions Gate Hospital,159,2013,227,05,05-13
2013-05-11,Lions Gate Hospital,150,2013,227,05,05-13
2013-05-12,Lions Gate Hospital,159,2013,228,05,05-13
2013-05-13,Lions Gate Hospital,165,2013,228,05,05-13
2013-05-14,Lions Gate Hospital,125,2013,228,05,05-13
2013-05-15,Lions Gate Hospital,138,2013,228,05,05-13
2013-05-16,Lions Gate Hospital,148,2013,228,05,05-13
2013-05-17,Lions Gate Hospital,151,2013,228,05,05-13
2013-05-18,Lions Gate Hospital,167,2013,228,05,05-13
2013-05-19,Lions Gate Hospital,157,2013,229,05,05-13
2013-05-20,Lions Gate Hospital,159,2013,229,05,05-13
2013-05-21,Lions Gate Hospital,158,2013,229,05,05-13
2013-05-22,Lions Gate Hospital,154,2013,229,05,05-13
2013-05-23,Lions Gate Hospital,160,2013,229,05,05-13
2013-05-24,Lions Gate Hospital,166,2013,229,05,05-13
2013-05-25,Lions Gate Hospital,166,2013,229,05,05-13
2013-05-26,Lions Gate Hospital,147,2013,230,05,05-13
2013-05-27,Lions Gate Hospital,168,2013,230,05,05-13
2013-05-28,Lions Gate Hospital,138,2013,230,05,05-13
2013-05-29,Lions Gate Hospital,154,2013,230,05,05-13
2013-05-30,Lions Gate Hospital,146,2013,230,05,05-13
2013-05-31,Lions Gate Hospital,140,2013,230,05,05-13
2013-06-01,Lions Gate Hospital,156,2013,230,06,06-13
2013-06-02,Lions Gate Hospital,163,2013,231,06,06-13
2013-06-03,Lions Gate Hospital,130,2013,231,06,06-13
2013-06-04,Lions Gate Hospital,159,2013,231,06,06-13
2013-06-05,Lions Gate Hospital,157,2013,231,06,06-13
2013-06-06,Lions Gate Hospital,152,2013,231,06,06-13
2013-06-07,Lions Gate Hospital,148,2013,231,06,06-13
2013-06-08,Lions Gate Hospital,175,2013,231,06,06-13
2013-06-09,Lions Gate Hospital,166,2013,232,06,06-13
2013-06-10,Lions Gate Hospital,167,2013,232,06,06-13
2013-06-11,Lions Gate Hospital,143,2013,232,06,06-13
2013-06-12,Lions Gate Hospital,157,2013,232,06,06-13
2013-06-13,Lions Gate Hospital,139,2013,232,06,06-13
2013-06-14,Lions Gate Hospital,159,2013,232,06,06-13
2013-06-15,Lions Gate Hospital,167,2013,232,06,06-13
2013-06-16,Lions Gate Hospital,150,2013,233,06,06-13
2013-06-17,Lions Gate Hospital,160,2013,233,06,06-13
2013-06-18,Lions Gate Hospital,169,2013,233,06,06-13
2013-06-19,Lions Gate Hospital,159,2013,233,06,06-13
2013-06-20,Lions Gate Hospital,130,2013,233,06,06-13
2013-06-21,Lions Gate Hospital,158,2013,233,06,06-13
2013-06-22,Lions Gate Hospital,159,2013,233,06,06-13
2013-06-23,Lions Gate Hospital,158,2013,234,06,06-13
2013-06-24,Lions Gate Hospital,163,2013,234,06,06-13
2013-06-25,Lions Gate Hospital,162,2013,234,06,06-13
2013-06-26,Lions Gate Hospital,147,2013,234,06,06-13
2013-06-27,Lions Gate Hospital,164,2013,234,06,06-13
2013-06-28,Lions Gate Hospital,148,2013,234,06,06-13
2013-06-29,Lions Gate Hospital,152,2013,234,06,06-13
2013-06-30,Lions Gate Hospital,181,2013,235,06,06-13
2013-07-01,Lions Gate Hospital,175,2013,235,07,07-13
2013-07-02,Lions Gate Hospital,187,2013,235,07,07-13
2013-07-03,Lions Gate Hospital,146,2013,235,07,07-13
2013-07-04,Lions Gate Hospital,166,2013,235,07,07-13
2013-07-05,Lions Gate Hospital,165,2013,235,07,07-13
2013-07-06,Lions Gate Hospital,172,2013,235,07,07-13
2013-07-07,Lions Gate Hospital,177,2013,236,07,07-13
2013-07-08,Lions Gate Hospital,196,2013,236,07,07-13
2013-07-09,Lions Gate Hospital,160,2013,236,07,07-13
2013-07-10,Lions Gate Hospital,149,2013,236,07,07-13
2013-07-11,Lions Gate Hospital,182,2013,236,07,07-13
2013-07-12,Lions Gate Hospital,140,2013,236,07,07-13
2013-07-13,Lions Gate Hospital,155,2013,236,07,07-13
2013-07-14,Lions Gate Hospital,151,2013,237,07,07-13
2013-07-15,Lions Gate Hospital,158,2013,237,07,07-13
2013-07-16,Lions Gate Hospital,146,2013,237,07,07-13
2013-07-17,Lions Gate Hospital,175,2013,237,07,07-13
2013-07-18,Lions Gate Hospital,142,2013,237,07,07-13
2013-07-19,Lions Gate Hospital,182,2013,237,07,07-13
2013-07-20,Lions Gate Hospital,177,2013,237,07,07-13
2013-07-21,Lions Gate Hospital,187,2013,238,07,07-13
2013-07-22,Lions Gate Hospital,147,2013,238,07,07-13
2013-07-23,Lions Gate Hospital,135,2013,238,07,07-13
2013-07-24,Lions Gate Hospital,164,2013,238,07,07-13
2013-07-25,Lions Gate Hospital,147,2013,238,07,07-13
2013-07-26,Lions Gate Hospital,163,2013,238,07,07-13
2013-07-27,Lions Gate Hospital,168,2013,238,07,07-13
2013-07-28,Lions Gate Hospital,173,2013,239,07,07-13
2013-07-29,Lions Gate Hospital,179,2013,239,07,07-13
2013-07-30,Lions Gate Hospital,170,2013,239,07,07-13
2013-07-31,Lions Gate Hospital,146,2013,239,07,07-13
2013-08-01,Lions Gate Hospital,161,2013,239,08,08-13
2013-08-02,Lions Gate Hospital,159,2013,239,08,08-13
2013-08-03,Lions Gate Hospital,152,2013,239,08,08-13
2013-08-04,Lions Gate Hospital,171,2013,240,08,08-13
2013-08-05,Lions Gate Hospital,169,2013,240,08,08-13
2013-08-06,Lions Gate Hospital,175,2013,240,08,08-13
2013-08-07,Lions Gate Hospital,160,2013,240,08,08-13
2013-08-08,Lions Gate Hospital,147,2013,240,08,08-13
2013-08-09,Lions Gate Hospital,158,2013,240,08,08-13
2013-08-10,Lions Gate Hospital,182,2013,240,08,08-13
2013-08-11,Lions Gate Hospital,162,2013,241,08,08-13
2013-08-12,Lions Gate Hospital,176,2013,241,08,08-13
2013-08-13,Lions Gate Hospital,176,2013,241,08,08-13
2013-08-14,Lions Gate Hospital,164,2013,241,08,08-13
2013-08-15,Lions Gate Hospital,136,2013,241,08,08-13
2013-08-16,Lions Gate Hospital,162,2013,241,08,08-13
2013-08-17,Lions Gate Hospital,173,2013,241,08,08-13
2013-08-18,Lions Gate Hospital,147,2013,242,08,08-13
2013-08-19,Lions Gate Hospital,178,2013,242,08,08-13
2013-08-20,Lions Gate Hospital,161,2013,242,08,08-13
2013-08-21,Lions Gate Hospital,148,2013,242,08,08-13
2013-08-22,Lions Gate Hospital,177,2013,242,08,08-13
2013-08-23,Lions Gate Hospital,137,2013,242,08,08-13
2013-08-24,Lions Gate Hospital,143,2013,242,08,08-13
2013-08-25,Lions Gate Hospital,176,2013,243,08,08-13
2013-08-26,Lions Gate Hospital,164,2013,243,08,08-13
2013-08-27,Lions Gate Hospital,136,2013,243,08,08-13
2013-08-28,Lions Gate Hospital,131,2013,243,08,08-13
2013-08-29,Lions Gate Hospital,115,2013,243,08,08-13
2013-08-30,Lions Gate Hospital,140,2013,243,08,08-13
2013-08-31,Lions Gate Hospital,159,2013,243,08,08-13
2013-09-01,Lions Gate Hospital,173,2013,244,09,09-13
2013-09-02,Lions Gate Hospital,169,2013,244,09,09-13
2013-09-03,Lions Gate Hospital,152,2013,244,09,09-13
2013-09-04,Lions Gate Hospital,176,2013,244,09,09-13
2013-09-05,Lions Gate Hospital,144,2013,244,09,09-13
2013-09-06,Lions Gate Hospital,161,2013,244,09,09-13
2013-09-07,Lions Gate Hospital,146,2013,244,09,09-13
2013-09-08,Lions Gate Hospital,177,2013,245,09,09-13
2013-09-09,Lions Gate Hospital,147,2013,245,09,09-13
2013-09-10,Lions Gate Hospital,153,2013,245,09,09-13
2013-09-11,Lions Gate Hospital,163,2013,245,09,09-13
2013-09-12,Lions Gate Hospital,147,2013,245,09,09-13
2013-09-13,Lions Gate Hospital,156,2013,245,09,09-13
2013-09-14,Lions Gate Hospital,161,2013,245,09,09-13
2013-09-15,Lions Gate Hospital,179,2013,246,09,09-13
2013-09-16,Lions Gate Hospital,174,2013,246,09,09-13
2013-09-17,Lions Gate Hospital,139,2013,246,09,09-13
2013-09-18,Lions Gate Hospital,151,2013,246,09,09-13
2013-09-19,Lions Gate Hospital,170,2013,246,09,09-13
2013-09-20,Lions Gate Hospital,152,2013,246,09,09-13
2013-09-21,Lions Gate Hospital,128,2013,246,09,09-13
2013-09-22,Lions Gate Hospital,153,2013,247,09,09-13
2013-09-23,Lions Gate Hospital,128,2013,247,09,09-13
2013-09-24,Lions Gate Hospital,151,2013,247,09,09-13
2013-09-25,Lions Gate Hospital,142,2013,247,09,09-13
2013-09-26,Lions Gate Hospital,164,2013,247,09,09-13
2013-09-27,Lions Gate Hospital,148,2013,247,09,09-13
2013-09-28,Lions Gate Hospital,145,2013,247,09,09-13
2013-09-29,Lions Gate Hospital,156,2013,248,09,09-13
2013-09-30,Lions Gate Hospital,165,2013,248,09,09-13
2013-10-01,Lions Gate Hospital,115,2013,248,10,10-13
2013-10-02,Lions Gate Hospital,140,2013,248,10,10-13
2013-10-03,Lions Gate Hospital,156,2013,248,10,10-13
2013-10-04,Lions Gate Hospital,141,2013,248,10,10-13
2013-10-05,Lions Gate Hospital,151,2013,248,10,10-13
2013-10-06,Lions Gate Hospital,164,2013,249,10,10-13
2013-10-07,Lions Gate Hospital,164,2013,249,10,10-13
2013-10-08,Lions Gate Hospital,129,2013,249,10,10-13
2013-10-09,Lions Gate Hospital,137,2013,249,10,10-13
2013-10-10,Lions Gate Hospital,162,2013,249,10,10-13
2013-10-11,Lions Gate Hospital,170,2013,249,10,10-13
2013-10-12,Lions Gate Hospital,167,2013,249,10,10-13
2013-10-13,Lions Gate Hospital,155,2013,250,10,10-13
2013-10-14,Lions Gate Hospital,138,2013,250,10,10-13
2013-10-15,Lions Gate Hospital,160,2013,250,10,10-13
2013-10-16,Lions Gate Hospital,172,2013,250,10,10-13
2013-10-17,Lions Gate Hospital,145,2013,250,10,10-13
2013-10-18,Lions Gate Hospital,151,2013,250,10,10-13
2013-10-19,Lions Gate Hospital,136,2013,250,10,10-13
2013-10-20,Lions Gate Hospital,165,2013,251,10,10-13
2013-10-21,Lions Gate Hospital,142,2013,251,10,10-13
2013-10-22,Lions Gate Hospital,129,2013,251,10,10-13
2013-10-23,Lions Gate Hospital,123,2013,251,10,10-13
2013-10-24,Lions Gate Hospital,157,2013,251,10,10-13
2013-10-25,Lions Gate Hospital,161,2013,251,10,10-13
2013-10-26,Lions Gate Hospital,163,2013,251,10,10-13
2013-10-27,Lions Gate Hospital,173,2013,252,10,10-13
2013-10-28,Lions Gate Hospital,168,2013,252,10,10-13
2013-10-29,Lions Gate Hospital,123,2013,252,10,10-13
2013-10-30,Lions Gate Hospital,122,2013,252,10,10-13
2013-10-31,Lions Gate Hospital,144,2013,252,10,10-13
2013-11-01,Lions Gate Hospital,155,2013,252,11,11-13
2013-11-02,Lions Gate Hospital,166,2013,252,11,11-13
2013-11-03,Lions Gate Hospital,167,2013,253,11,11-13
2013-11-04,Lions Gate Hospital,134,2013,253,11,11-13
2013-11-05,Lions Gate Hospital,126,2013,253,11,11-13
2013-11-06,Lions Gate Hospital,138,2013,253,11,11-13
2013-11-07,Lions Gate Hospital,129,2013,253,11,11-13
2013-11-08,Lions Gate Hospital,144,2013,253,11,11-13
2013-11-09,Lions Gate Hospital,145,2013,253,11,11-13
2013-11-10,Lions Gate Hospital,144,2013,254,11,11-13
2013-11-11,Lions Gate Hospital,161,2013,254,11,11-13
2013-11-12,Lions Gate Hospital,165,2013,254,11,11-13
2013-11-13,Lions Gate Hospital,141,2013,254,11,11-13
2013-11-14,Lions Gate Hospital,169,2013,254,11,11-13
2013-11-15,Lions Gate Hospital,121,2013,254,11,11-13
2013-11-16,Lions Gate Hospital,134,2013,254,11,11-13
2013-11-17,Lions Gate Hospital,131,2013,255,11,11-13
2013-11-18,Lions Gate Hospital,159,2013,255,11,11-13
2013-11-19,Lions Gate Hospital,138,2013,255,11,11-13
2013-11-20,Lions Gate Hospital,137,2013,255,11,11-13
2013-11-21,Lions Gate Hospital,151,2013,255,11,11-13
2013-11-22,Lions Gate Hospital,157,2013,255,11,11-13
2013-11-23,Lions Gate Hospital,151,2013,255,11,11-13
2013-11-24,Lions Gate Hospital,151,2013,256,11,11-13
2013-11-25,Lions Gate Hospital,128,2013,256,11,11-13
2013-11-26,Lions Gate Hospital,143,2013,256,11,11-13
2013-11-27,Lions Gate Hospital,150,2013,256,11,11-13
2013-11-28,Lions Gate Hospital,146,2013,256,11,11-13
2013-11-29,Lions Gate Hospital,138,2013,256,11,11-13
2013-11-30,Lions Gate Hospital,143,2013,256,11,11-13
2013-12-01,Lions Gate Hospital,171,2013,257,12,12-13
2013-12-02,Lions Gate Hospital,159,2013,257,12,12-13
